date, pm25, pm10, o3, no2, so2, co
2023/8/1, 50, 18, 24, 24, 1, 3
2023/8/2, 54, 19, 25, 27, 3, 2
2023/8/3, 54, 15, 22, 19, 2, 2
2023/8/4, 41, 21, 23, 19, 1, 2
2023/8/5, 47, 24, 26, 18, 1, 2
2023/8/6, 52, 24, 23, 22, 2, 3
2023/8/7, 58, 20, 27, 23, 2, 2
2023/8/8, 53, 19, 32, 25, 2, 3
2023/8/9, 51, 24, 21, 27, 2, 4
2023/8/10, 67, 14, 30, 28, 2, 3
2023/8/11, 39, 10, 29, 22, 1, 2
2023/8/12, 29, 12, 27, 24, 1, 2
2023/8/13, 39, 17, 28, 20, 1, 2
2023/8/14, 39, 20, 22, 20, 1, 2
2023/8/15, 56, 19, 22, 18, 1, 2
2023/8/16, 47, 30, 28, 26, 2, 3
2023/8/17, 78, 29, 24, 30, 2, 4
2023/8/18, 79, 23, 23, 38, 2, 4
2023/8/19, 66, 12, 19, 18, 1, 2
2023/8/20, 37, 10, 16, 18, 1, 2
2023/8/21, 28, 18, 20, 23, 1, 3
2023/8/22, 47, 20, 20, 21, 1, 3
2023/8/23, 52, 15, 16, 21, 1, 2
2023/8/24, 43, 19, 15, 27, 1, 2
2023/8/25, 51, 21, 23, 25, 2, 3
2023/8/26, 56, 16, 21, 19, 1, 2
2023/8/27, 44, 18, 24, 25, 1, 3
2023/8/28, 51, 22, 20, 31, 2, 3
2023/8/29, 61, 23, 40, 38, 2, 4
2023/8/30, 60, 22, 35, 34, 2, 3
2023/8/31, 56, 11, 24, 6, 1, 1
2023/9/1, 34, 11, 39, 4, 1, 
2023/9/2, 18, 20, 27, 19, 3, 1
2023/9/3, 44, 38, 84, 55, 5, 3
2023/9/4, 73, 38, 37, 43, 3, 3
2023/9/5, 74, 32, 66, 45, 3, 3
2023/9/6, 72, 23, 26, 34, 2, 5
2023/9/7, 63, 7, 29, 12, 1, 3
2023/9/8, 22, 14, 28, 21, 1, 4
2023/9/9, 45, 10, 31, 15, 1, 3
2023/9/10, 31, 8, 11, 17, 1, 3
2023/9/11, 29, 10, 13, 19, 1, 3
2023/9/12, 31, 9, 15, 17, 1, 3
2023/9/13, 29, 9, 13, 20, 1, 3
2023/9/14, 33, 11, 14, 19, 1, 3
2023/9/15, 33, 10, 17, 20, 1, 3
2023/9/16, 33, 11, 21, 15, 1, 2
2023/9/17, 40, 13, 20, 21, 3, 3
2023/9/18, 43, 16, 22, 24, 2, 4
2023/9/19, 51, 12, 17, 26, 2, 4
2023/9/20, 33, 16, 40, 42, 3, 5
2023/9/21, 41, 22, 39, 39, 3, 4
2023/9/22, 58, 18, 30, 17, 1, 2
2023/9/23, 48, 16, 30, 12, 1, 1
2023/9/24, 38, 19, 31, 17, 1, 2
2023/9/25, 43, 18, 33, 19, 1, 2
2023/9/26, 47, 24, 30, 21, 1, 2
2023/9/27, 62, 21, 30, 20, 1, 2
2023/9/28, 54, 18, 33, 22, 1, 2
2023/9/29, 46, 25, 38, 30, 2, 3
2023/9/30, 63, 25, 49, 25, 2, 3
2023/4/1, 63, 23, 36, 22, , 5
2023/4/2, 67, 27, 36, 27, , 5
2023/4/3, 68, 26, 35, 26, 1, 6
2023/4/4, 61, 16, 22, 19, 1, 5
2023/4/5, 49, 16, 16, 17, 2, 5
2023/4/6, 43, 17, 39, 29, 1, 7
2023/4/7, 51, 35, 55, 20, 1, 6
2023/4/8, 74, 47, 52, 25, 1, 6
2023/4/9, 92, 31, 50, 22, 1, 5
2023/4/10, 60, 30, 33, 31, 1, 6
2023/4/11, 60, 29, 27, 36, 2, 7
2023/4/12, 62, 46, 47, 26, , 6
2023/4/13, 83, 62, 33, 36, 2, 6
2023/4/14, 98, 54, 64, 57, 3, 7
2023/4/15, 105, 39, 65, 51, 3, 7
2023/4/16, 89, 34, 47, 31, , 7
2023/4/17, 85, 26, 33, 25, 1, 5
2023/4/18, 69, 24, 30, 36, 3, 6
2023/4/19, 62, 19, 30, 40, 1, 6
2023/4/20, 53, 20, 39, 35, 1, 6
2023/4/21, 47, 36, 49, 20, 1, 4
2023/4/22, 72, 46, 41, 20, 1, 4
2023/4/23, 78, 40, 37, 33, 1, 5
2023/4/24, 85, 31, 29, 32, 2, 5
2023/4/25, 80, 16, 28, 28, 1, 6
2023/4/26, 35, 29, 52, 25, 1, 5
2023/4/27, 70, 29, 48, 32, 1, 4
2023/4/28, 72, 32, 34, 38, 1, 5
2023/4/29, 75, 24, 45, 34, 2, 5
2023/4/30, 63, 26, 61, 18, 1, 3
2023/5/1, 58, 32, 61, 30, 1, 3
2023/5/2, 63, 23, 35, 29, 1, 3
2023/5/3, 62, 20, 19, 23, 2, 3
2023/5/4, 51, 15, 21, 21, 2, 3
2023/5/5, 42, 16, 20, 19, 4, 2
2023/5/6, 50, 13, 26, 26, 5, 3
2023/5/7, 45, 17, 25, 28, 3, 5
2023/5/8, 51, 20, 46, 22, 1, 3
2023/5/9, 54, 32, 50, 25, , 3
2023/5/10, 61, 32, 53, 28, , 3
2023/5/11, 72, 33, 46, 33, 1, 3
2023/5/12, 80, 20, 14, 40, 2, 5
2023/5/13, 62, 19, 36, 32, 1, 4
2023/5/14, 62, 34, 39, 47, 1, 4
2023/5/15, 95, 22, 33, 33, 1, 4
2023/5/16, 67, 17, 26, 28, 3, 4
2023/5/17, 52, 32, 30, 26, 2, 4
2023/5/18, 80, 42, 27, 30, 3, 4
2023/5/19, 100, 29, 25, 21, 2, 3
2023/5/20, 74, 16, 21, 12, 2, 1
2023/5/21, 52, 17, 20, 17, 2, 2
2023/5/22, 50, 27, 42, 26, 1, 3
2023/5/23, 62, 50, 47, 25, 1, 3
2023/5/24, 91, 47, 45, 24, 1, 3
2023/5/25, 92, 22, 22, 14, 1, 1
2023/5/26, 60, 21, 22, 19, 1, 1
2023/5/27, 62, 18, 34, 18, 1, 2
2023/5/28, 55, 27, 52, 37, 2, 2
2023/5/29, 67, 48, 116, 68, 4, 4
2023/5/30, 115, 48, 66, 58, 4, 5
2023/5/31, 118, 31, 74, 62, 3, 5
2023/6/1, 89, 25, 51, 40, 4, 4
2023/6/2, 66, 23, 35, 28, 2, 3
2023/6/3, 65, 14, 20, 15, 1, 2
2023/6/4, 44, 18, 18, 16, 1, 3
2023/6/5, 48, 14, 20, 22, 2, 4
2023/6/6, 36, 14, 22, 20, 2, 4
2023/6/7, 43, 12, 21, 19, 2, 4
2023/6/8, 32, 18, 22, 22, 2, 4
2023/6/9, 54, 14, 22, 27, 2, 4
2023/6/10, 41, 13, 31, 26, 2, 4
2023/6/11, 41, 10, 30, 22, 2, 3
2023/6/12, 35, 17, 37, 27, 3, 4
2023/6/13, 53, 19, 48, 38, 2, 5
2023/6/14, 64, 27, 50, 47, 2, 5
2023/6/15, 67, 12, 35, 36, 1, 6
2023/6/16, 32, 12, 16, 28, 1, 5
2023/6/17, 42, 12, 15, 17, 2, 4
2023/6/18, 37, 16, 18, 15, 2, 3
2023/6/19, 40, 14, 22, 19, 2, 3
2023/6/20, 35, 16, 22, 16, 1, 3
2023/6/21, 40, 13, 23, 16, 1, 3
2023/6/22, 29, 14, 21, 16, 1, 3
2023/6/23, 34, 19, 18, 20, 2, 4
2023/6/24, 52, 14, 20, 17, 2, 3
2023/6/25, 46, 10, 17, 19, 1, 4
2023/6/26, 32, 13, 17, 17, 1, 4
2023/6/27, 38, 11, 10, 14, 1, 4
2023/6/28, 34, 13, 26, 23, 2, 5
2023/6/29, 40, 15, 16, 22, 2, 4
2023/6/30, 49, 13, 13, 19, 2, 4
2023/1/3, 84, 39, 18, 32, 1, 6
2023/1/4, 96, 38, 40, 27, 1, 6
2023/1/5, 89, 42, 40, 40, 1, 6
